local,visitor,period,time,player,action,side,score_home,score_away
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,00:48,"KOJIC, ALEKSA",Foul Drawn (2),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,00:48,"HASSAN, PATRICK",Foul (3),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,01:03,"HASSAN, PATRICK",Assist (10),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,01:03,"DORIGOTTI, NICOLA",Three Pointer (2/5 - 6 pt),U18 Dolomiti Energia Trento,77,66
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,01:14,"BOJOVIC, LUKAS NIKOLA",Two Pointer (3/4 - 24 pt),U18 Partizan Mozzart Bet Belgrade,77,63
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,01:33,"JOVANOVIC, MARKO",Out,U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,01:33,"ISAILOVIC, STEFAN",In,U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,01:33,"DORIGOTTI, NICOLA",Turnover (2),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,01:33,"DORIGOTTI, NICOLA",Steal (2),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,01:33,"JOVANOVIC, MARKO",Turnover (2),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,01:33,"JOVANOVIC, MARKO",Steal (2),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,01:33,"DORIGOTTI, NICOLA",Turnover (1),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,01:41,,Time Out (1),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,01:41,"MIRKOVIC, ZIVKO",Assist (4),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,01:40,"JOVANOVIC, MARKO",Two Pointer (1/4 - 2 pt),U18 Partizan Mozzart Bet Belgrade,75,63
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,02:04,"NIANG, CHEICKH",Free Throw In (1/2 - 7 pt),U18 Dolomiti Energia Trento,73,63
