local,visitor,period,time,player,action,side,score_home,score_away
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,07:36,"SUIGO, LUIGI",Off Rebound (3),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,07:37,"SUIGO, LUIGI",Missed Two Pointer (3/4 - 6 pt),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,07:51,"BIKIC, JOVAN",Assist (1),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,07:53,"COPIC, MILOS",Three Pointer (1/1 - 3 pt),U18 Crvena Zvezda Belgrade,9,4
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,08:04,"CORTELLINO, GIOVANNI",Assist (1),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,08:06,"SUIGO, LUIGI",Two Pointer (3/3 - 6 pt),U18 EA7 Emporio Armani Milan,9,1
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,08:14,"SUIGO, LUIGI",Def Rebound (2),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,08:16,"STOJKOVIC, LAZAR",Missed Two Pointer (0/2 - 0 pt),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,08:19,"BIKIC, JOVAN",Off Rebound (1),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,08:21,"STOJKOVIC, LAZAR",Missed Two Pointer (0/1 - 0 pt),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,08:30,"SUIGO, LUIGI",Two Pointer (2/2 - 4 pt),U18 EA7 Emporio Armani Milan,7,1
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,08:30,"SUIGO, LUIGI",Off Rebound (2),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,08:33,"CORTELLINO, GIOVANNI",Missed Two Pointer (0/1 - 3 pt),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,08:50,"STOJKOVIC, LAZAR",Turnover (1),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,08:53,"COPIC, MILOS",Off Rebound (1),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,08:55,"BIKIC, JOVAN",Missed Three Pointer (0/1 - 1 pt),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,09:11,"LONATI, ACHILLE",Assist (1),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,09:13,"SUIGO, LUIGI",Two Pointer (1/1 - 2 pt),U18 EA7 Emporio Armani Milan,5,1
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,09:29,"SUIGO, LUIGI",Def Rebound (1),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,09:29,"BIKIC, JOVAN",Missed Free Throw (1/2 - 1 pt),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,09:29,"BIKIC, JOVAN",Free Throw In (1/1 - 1 pt),U18 Crvena Zvezda Belgrade,3,1
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,09:29,"BIKIC, JOVAN",Foul Drawn (1),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,09:29,"GARAVAGLIA, DIEGO",Foul (1),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,09:38,"SUIGO, LUIGI",Assist (1),U18 EA7 Emporio Armani Milan,,
