period,time,player,action_code,side,score_home,score_away,homeplayer1,homeplayer2,homeplayer3,homeplayer4,homeplayer5,awayplayer1,awayplayer2,awayplayer3,awayplayer4,awayplayer5
1,03:21,"YOUSSEF, GUGLIELMO",3PA,U18 EA7 Emporio Armani Milan,15,18,"ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","STOLLER, ROM","EL HADJI, MBOW","GARAVAGLIA, DIEGO","KAREM, OMAR","LONATI, ACHILLE","YOUSSEF, GUGLIELMO"
1,03:19,"LACHMANOVICH, ARBEL",DREB,U18 Maccabi Tel Aviv,15,18,"ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","STOLLER, ROM","EL HADJI, MBOW","GARAVAGLIA, DIEGO","KAREM, OMAR","LONATI, ACHILLE","YOUSSEF, GUGLIELMO"
1,03:01,"BARAK, ERAN",3PM,U18 Maccabi Tel Aviv,18,18,"ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","STOLLER, ROM","EL HADJI, MBOW","GARAVAGLIA, DIEGO","KAREM, OMAR","LONATI, ACHILLE","YOUSSEF, GUGLIELMO"
1,02:59,"LACHMANOVICH, ARBEL",AST,U18 Maccabi Tel Aviv,18,18,"ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","STOLLER, ROM","EL HADJI, MBOW","GARAVAGLIA, DIEGO","KAREM, OMAR","LONATI, ACHILLE","YOUSSEF, GUGLIELMO"
1,02:45,"KAREM, OMAR",3PM,U18 EA7 Emporio Armani Milan,18,21,"ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","STOLLER, ROM","EL HADJI, MBOW","GARAVAGLIA, DIEGO","KAREM, OMAR","LONATI, ACHILLE","YOUSSEF, GUGLIELMO"
1,02:43,"LONATI, ACHILLE",AST,U18 EA7 Emporio Armani Milan,18,21,"ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","STOLLER, ROM","EL HADJI, MBOW","GARAVAGLIA, DIEGO","KAREM, OMAR","LONATI, ACHILLE","YOUSSEF, GUGLIELMO"
1,02:33,"BARAK, ERAN",3PA,U18 Maccabi Tel Aviv,18,21,"ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","STOLLER, ROM","EL HADJI, MBOW","GARAVAGLIA, DIEGO","KAREM, OMAR","LONATI, ACHILLE","YOUSSEF, GUGLIELMO"
1,02:33,TEAM,OREB,U18 Maccabi Tel Aviv,18,21,"ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","STOLLER, ROM","EL HADJI, MBOW","GARAVAGLIA, DIEGO","KAREM, OMAR","LONATI, ACHILLE","YOUSSEF, GUGLIELMO"
1,02:31,"EL HADJI, MBOW",PF,U18 EA7 Emporio Armani Milan,18,21,"ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","STOLLER, ROM","EL HADJI, MBOW","GARAVAGLIA, DIEGO","KAREM, OMAR","LONATI, ACHILLE","YOUSSEF, GUGLIELMO"
1,02:31,"ARTMENKO, GABRIEL",PFRec,U18 Maccabi Tel Aviv,18,21,"ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","STOLLER, ROM","EL HADJI, MBOW","GARAVAGLIA, DIEGO","KAREM, OMAR","LONATI, ACHILLE","YOUSSEF, GUGLIELMO"
